timestamp,temp_ar,umidade_ar,light_hours_day,soil_moisture,fase,dias_ciclo,nitrogenio,fosforo,potassio,ph_solo,action_target,motivo
2026-06-27 07:00:00,18.74,64.04,0.0,73.8,muda,21,265.22,50.59,299.72,6.16,1,corrigir nitrogenio fora da faixa
2027-08-17 16:00:00,23.45,49.99,6.07,64.33,florescimento,46,168.72,57.66,240.57,6.14,0,condicoes dentro do ideal
2031-07-25 07:00:00,14.37,82.87,0.0,82.03,florescimento,37,171.03,65.79,292.73,6.05,3,proteger: umidade alta (risco de fungos)
2025-09-08 17:00:00,28.1,43.0,8.0,61.5,florescimento,56,176.8,59.3,230.0,6.0,0,condicoes dentro do ideal
2030-09-28 14:00:00,29.07,31.24,5.01,49.05,colheita,90,137.66,28.73,386.03,6.93,2,irrigar: solo seco
2057-07-21 08:00:00,13.2,62.32,0.0,85.76,florescimento,46,128.63,54.55,154.64,5.76,2,reduzir irrigacao: solo encharcado
2032-12-06 16:00:00,26.11,55.49,8.14,49.36,muda,4,270.59,16.68,210.53,5.84,2,irrigar: solo seco
2026-04-12 13:00:00,21.52,67.84,4.05,71.45,frutificacao,64,188.65,73.36,268.58,6.14,1,corrigir fosforo fora da faixa
2026-04-11 16:00:00,25.97,51.03,7.01,66.81,florescimento,32,177.17,59.21,286.37,5.78,0,condicoes dentro do ideal
2025-08-15 13:00:00,16.8,58.0,3.0,79.0,florescimento,52,208.7,50.0,229.4,5.58,0,condicoes dentro do ideal
2030-11-16 18:00:00,21.56,85.97,9.99,70.3,muda,1,234.17,27.97,266.04,6.17,3,proteger: umidade alta (risco de fungos)
2025-08-05 21:00:00,16.8,71.0,10.0,77.5,muda,12,218.4,40.3,219.8,5.82,0,condicoes dentro do ideal
2025-01-15 14:00:00,25.5,54.0,5.0,65.0,frutificacao,68,124.5,73.4,423.5,6.57,1,corrigir nitrogenio fora da faixa
2030-08-17 10:00:00,13.98,89.91,0.0,74.4,florescimento,31,212.86,52.99,226.22,5.64,3,proteger: umidade alta (risco de fungos)
2038-05-03 17:00:00,24.92,40.88,7.03,54.5,muda,4,235.54,45.84,251.09,6.55,2,irrigar: solo seco
2026-04-18 12:00:00,22.08,72.01,2.08,68.07,colheita,110,126.17,37.73,334.8,6.15,1,corrigir nitrogenio fora da faixa
2028-02-03 08:00:00,20.82,82.84,0.0,94.81,colheita,99,138.3,49.45,255.84,5.6,3,proteger: umidade alta (risco de fungos)
2031-01-28 10:00:00,21.47,100.0,1.05,67.13,colheita,95,155.36,43.36,388.12,6.35,3,proteger: umidade alta (risco de fungos)
2025-03-10 01:00:00,24.5,60.0,0.0,69.1,colheita,96,158.3,57.3,399.9,6.66,1,corrigir potassio fora da faixa
2026-11-09 00:00:00,16.95,73.27,0.0,73.82,colheita,101,145.6,67.7,323.2,5.96,1,corrigir nitrogenio fora da faixa
2026-01-17 03:00:00,20.98,97.83,0.0,99.06,frutificacao,79,201.74,54.23,341.77,6.04,3,proteger: umidade alta (risco de fungos)
2025-09-21 10:00:00,22.9,52.0,1.0,65.4,muda,21,207.8,36.2,281.3,5.81,0,condicoes dentro do ideal
2029-03-17 21:00:00,21.97,91.89,10.88,77.67,muda,23,212.65,50.04,275.13,5.77,3,proteger: umidade alta (risco de fungos)
2027-09-14 18:00:00,24.86,49.55,9.11,60.84,florescimento,55,243.97,53.83,340.12,5.85,0,condicoes dentro do ideal
2025-03-16 03:00:00,21.6,78.0,0.0,65.7,frutificacao,70,183.2,70.5,259.5,6.36,1,corrigir fosforo fora da faixa
2026-04-21 01:00:00,18.18,84.37,0.0,70.83,colheita,111,118.72,35.19,338.83,5.81,1,corrigir nitrogenio fora da faixa
2025-08-15 01:00:00,13.8,74.0,0.0,80.5,florescimento,35,156.2,54.8,269.0,6.17,0,condicoes dentro do ideal
2027-10-25 23:00:00,23.67,55.38,11.82,70.79,frutificacao,63,166.19,70.5,297.87,6.53,0,condicoes dentro do ideal
2038-03-15 17:00:00,30.95,43.58,7.85,50.98,frutificacao,59,158.63,50.03,302.63,6.03,2,irrigar: solo seco
2026-06-20 12:00:00,18.84,68.74,1.95,73.2,muda,19,226.3,36.27,260.0,6.57,0,condicoes dentro do ideal
2030-08-07 03:00:00,15.33,87.37,0.0,82.71,florescimento,41,212.9,65.66,215.31,6.97,3,proteger: umidade alta (risco de fungos)
2026-09-05 09:00:00,17.21,59.15,0.0,67.59,frutificacao,77,170.89,60.87,318.24,6.81,0,condicoes dentro do ideal
2026-05-06 17:00:00,24.18,41.0,7.03,54.27,muda,3,230.64,45.11,248.37,6.83,2,irrigar: solo seco
2026-02-21 16:00:00,29.8,51.71,7.05,56.67,colheita,98,124.76,55.11,362.34,4.58,1,corrigir pH fora da faixa ideal
2040-12-24 16:00:00,33.45,28.78,7.07,49.64,muda,23,265.37,46.38,167.51,6.25,2,irrigar: solo seco
2031-06-10 11:00:00,12.47,91.09,0.97,86.04,frutificacao,61,153.11,59.84,300.0,6.73,3,proteger: umidade alta (risco de fungos)
2025-03-16 14:00:00,23.0,74.0,5.0,59.3,florescimento,53,166.9,59.1,258.6,6.18,0,condicoes dentro do ideal
2025-09-13 23:00:00,16.1,73.0,12.0,77.8,colheita,114,101.5,60.4,338.2,5.7,1,corrigir nitrogenio fora da faixa
2053-08-02 10:00:00,13.18,81.03,0.0,86.16,colheita,100,116.59,47.65,314.73,6.1,2,reduzir irrigacao: solo encharcado
2025-03-13 03:00:00,20.6,92.0,0.0,88.5,florescimento,37,176.1,67.6,320.2,5.71,3,proteger: umidade alta (risco de fungos)
2025-05-26 11:00:00,15.3,92.0,1.0,75.2,colheita,95,149.9,55.5,319.0,5.3,3,proteger: umidade alta (risco de fungos)
2030-11-24 03:00:00,16.03,90.85,0.0,75.35,florescimento,53,172.26,51.87,298.62,5.13,3,proteger: umidade alta (risco de fungos)
2026-10-09 13:00:00,17.08,76.36,4.11,75.73,florescimento,51,173.58,64.25,261.71,6.05,0,condicoes dentro do ideal
2026-07-01 11:00:00,14.06,82.31,0.0,78.78,colheita,106,195.07,57.27,345.15,6.51,0,condicoes dentro do ideal
2025-11-06 21:00:00,17.0,74.0,12.0,73.8,florescimento,59,191.2,58.0,286.2,5.38,1,corrigir pH fora da faixa ideal
2031-05-16 01:00:00,17.51,84.11,0.0,81.86,muda,13,195.2,61.15,205.27,5.5,3,proteger: umidade alta (risco de fungos)
2026-05-26 03:00:00,17.7,81.09,0.0,75.1,muda,19,210.69,31.05,214.02,6.98,0,condicoes dentro do ideal
2026-08-02 12:00:00,14.67,72.07,2.03,79.65,colheita,100,127.77,31.37,340.36,6.08,1,corrigir nitrogenio fora da faixa
2026-01-06 06:00:00,20.57,78.69,0.0,66.06,frutificacao,67,133.19,63.57,329.86,4.53,1,corrigir pH fora da faixa ideal
2025-09-08 01:00:00,16.9,81.0,0.0,71.6,colheita,114,137.9,56.9,322.9,5.84,1,corrigir nitrogenio fora da faixa
2027-11-16 23:00:00,22.78,68.41,12.25,65.53,florescimento,37,150.21,59.13,286.3,5.97,0,condicoes dentro do ideal
2026-02-22 05:00:00,22.23,76.92,0.0,69.26,muda,5,157.95,42.13,280.03,6.03,0,condicoes dentro do ideal
2025-10-05 08:00:00,17.3,76.0,0.0,68.6,colheita,95,151.7,59.5,343.3,5.83,0,condicoes dentro do ideal
2033-11-03 16:00:00,29.05,56.75,7.64,52.17,muda,5,235.32,38.78,268.52,6.0,2,irrigar: solo seco
2026-08-31 11:00:00,16.58,76.41,2.0,74.55,muda,23,252.63,42.17,208.21,6.29,1,corrigir nitrogenio fora da faixa
2026-05-18 13:00:00,21.82,60.29,3.08,64.66,florescimento,59,189.1,48.44,221.92,5.57,0,condicoes dentro do ideal
2025-11-15 16:00:00,22.6,64.0,8.0,63.3,muda,24,228.5,41.9,222.4,5.45,1,corrigir pH fora da faixa ideal
2050-02-08 22:00:00,22.83,81.06,11.12,97.59,colheita,107,175.02,52.58,434.93,6.51,2,reduzir irrigacao: solo encharcado
2026-04-15 11:00:00,17.17,83.94,2.03,75.54,florescimento,34,184.71,54.24,200.79,4.55,1,corrigir pH fora da faixa ideal
2029-09-29 13:00:00,27.72,37.46,4.04,50.12,muda,18,242.68,58.63,236.13,6.14,2,irrigar: solo seco
2027-04-15 07:00:00,16.94,87.44,0.0,74.81,muda,2,262.35,47.44,263.87,6.35,3,proteger: umidade alta (risco de fungos)
2026-04-07 10:00:00,16.48,81.47,1.01,75.91,muda,24,226.16,30.48,177.4,5.79,1,corrigir pH fora da faixa ideal
2027-11-03 14:00:00,24.06,62.25,4.84,60.12,muda,2,205.87,39.52,275.97,5.54,0,condicoes dentro do ideal
2027-09-18 21:00:00,18.3,68.93,12.2,75.51,florescimento,34,186.29,51.35,285.3,5.91,0,condicoes dentro do ideal
2049-12-18 01:00:00,27.04,47.88,0.0,55.82,colheita,100,147.28,54.91,358.84,6.47,2,irrigar: solo seco
2041-02-12 19:00:00,32.26,34.9,10.0,51.55,florescimento,46,194.88,61.44,282.96,5.65,2,irrigar: solo seco
2026-10-07 16:00:00,18.51,76.44,7.1,78.22,frutificacao,73,166.08,50.55,343.33,6.35,0,condicoes dentro do ideal
2026-07-19 10:00:00,11.02,73.72,0.0,86.41,frutificacao,63,165.45,64.76,340.02,7.08,1,corrigir pH fora da faixa ideal
2025-03-30 18:00:00,28.8,48.0,9.0,61.6,frutificacao,61,164.3,65.0,331.7,5.71,0,condicoes dentro do ideal
2029-02-01 00:00:00,20.91,90.18,0.0,64.83,colheita,95,167.08,36.67,415.47,6.09,3,proteger: umidade alta (risco de fungos)
2027-06-23 23:00:00,17.36,80.85,10.25,75.34,florescimento,50,215.32,66.67,345.9,6.51,0,condicoes dentro do ideal
2025-12-07 05:00:00,20.7,74.0,0.0,81.5,muda,15,264.8,57.1,192.5,5.67,1,corrigir nitrogenio fora da faixa
2026-05-14 02:00:00,16.65,80.2,0.0,67.84,florescimento,31,164.11,44.62,250.29,5.93,0,condicoes dentro do ideal
2025-02-05 22:00:00,25.0,67.0,12.0,70.6,colheita,116,123.5,47.2,379.8,5.63,1,corrigir nitrogenio fora da faixa
2026-08-15 00:00:00,13.96,73.89,0.0,75.64,frutificacao,59,129.97,53.42,266.36,5.39,1,corrigir pH fora da faixa ideal
2049-02-01 00:00:00,21.97,85.45,0.0,83.33,florescimento,29,170.3,62.75,245.79,5.53,2,reduzir irrigacao: solo encharcado
2043-10-16 01:00:00,12.7,79.54,0.0,84.71,muda,18,241.91,55.36,278.06,5.92,2,reduzir irrigacao: solo encharcado
2026-05-16 18:00:00,23.36,48.5,8.04,69.11,frutificacao,61,190.19,56.78,311.91,6.31,0,condicoes dentro do ideal
2026-06-17 12:00:00,16.46,72.57,1.95,84.53,florescimento,43,130.28,54.74,265.96,6.15,1,corrigir nitrogenio fora da faixa
2052-11-30 20:00:00,25.98,60.46,11.73,51.7,frutificacao,68,229.81,58.33,353.13,6.01,2,irrigar: solo seco
2028-10-11 10:00:00,17.34,88.3,0.98,68.29,florescimento,58,200.32,61.82,359.63,5.73,3,proteger: umidade alta (risco de fungos)
2025-08-23 02:00:00,24.0,48.0,0.0,67.2,frutificacao,67,170.7,61.0,329.6,6.42,0,condicoes dentro do ideal
2025-07-29 11:00:00,12.9,55.0,1.0,77.2,colheita,101,130.7,38.5,371.0,6.12,1,corrigir nitrogenio fora da faixa
2028-04-03 02:00:00,20.78,89.42,0.0,65.75,muda,9,233.07,55.91,241.88,5.47,3,proteger: umidade alta (risco de fungos)
2026-09-03 10:00:00,15.35,84.02,0.99,78.81,frutificacao,81,146.25,52.03,384.37,6.16,3,proteger: umidade alta (risco de fungos)
2026-01-29 03:00:00,21.38,95.98,0.0,72.53,florescimento,38,140.25,70.03,252.12,5.98,3,proteger: umidade alta (risco de fungos)
2031-08-07 07:00:00,13.88,85.15,0.0,79.51,florescimento,33,197.15,53.66,250.63,6.57,3,proteger: umidade alta (risco de fungos)
2026-10-18 07:00:00,17.9,91.8,0.0,96.43,colheita,108,144.91,46.47,335.62,5.49,3,proteger: umidade alta (risco de fungos)
2029-10-28 00:00:00,17.57,91.45,0.0,71.98,frutificacao,61,188.04,63.96,407.83,5.95,3,proteger: umidade alta (risco de fungos)
2026-11-15 12:00:00,18.43,83.01,4.07,79.28,muda,29,254.22,18.88,248.19,6.33,3,proteger: umidade alta (risco de fungos)
2025-07-23 21:00:00,16.2,63.0,10.0,74.5,muda,28,232.1,50.5,236.3,6.14,0,condicoes dentro do ideal
2028-08-27 08:00:00,14.92,89.79,0.0,69.66,frutificacao,82,144.62,54.87,317.93,6.21,3,proteger: umidade alta (risco de fungos)
2027-12-09 03:00:00,19.42,89.29,0.0,81.65,frutificacao,84,185.59,58.49,394.07,5.42,3,proteger: umidade alta (risco de fungos)
2026-01-13 18:00:00,23.02,53.13,9.11,70.43,florescimento,57,239.96,47.75,284.86,6.51,0,condicoes dentro do ideal
2027-01-28 14:00:00,26.9,63.44,4.99,62.46,muda,11,208.24,51.08,216.89,6.09,0,condicoes dentro do ideal
2026-10-24 19:00:00,26.22,26.23,10.05,62.68,frutificacao,76,172.88,50.43,264.35,5.14,1,corrigir pH fora da faixa ideal
2026-08-20 02:00:00,17.36,67.27,0.0,83.7,florescimento,39,202.24,51.26,331.81,6.29,0,condicoes dentro do ideal
2026-11-18 21:00:00,21.43,63.72,13.12,64.71,florescimento,34,169.74,53.17,273.0,6.16,0,condicoes dentro do ideal
2052-07-12 08:00:00,11.55,73.3,0.0,88.9,colheita,101,161.18,61.66,339.73,5.89,2,reduzir irrigacao: solo encharcado
2027-04-14 02:00:00,19.34,89.59,0.0,78.19,frutificacao,88,150.45,62.24,327.28,5.75,3,proteger: umidade alta (risco de fungos)
2053-08-16 18:00:00,32.57,16.83,7.97,53.02,muda,14,206.55,39.35,148.79,5.99,2,irrigar: solo seco
2025-11-23 20:00:00,20.3,75.0,12.0,76.4,muda,7,195.0,54.6,255.2,5.88,0,condicoes dentro do ideal
2026-03-19 11:00:00,21.3,88.4,2.05,71.1,colheita,101,147.73,38.84,305.83,5.54,3,proteger: umidade alta (risco de fungos)
2025-11-04 12:00:00,20.0,80.0,3.0,74.1,colheita,97,154.1,62.2,342.0,5.8,0,condicoes dentro do ideal
2027-06-27 13:00:00,19.71,74.69,3.03,69.64,frutificacao,66,202.82,60.54,259.11,5.7,0,condicoes dentro do ideal
2026-08-08 07:00:00,14.66,85.15,0.0,80.36,florescimento,33,204.83,54.3,249.04,6.72,3,proteger: umidade alta (risco de fungos)
2031-12-16 08:00:00,16.49,85.27,0.0,78.14,colheita,102,135.84,39.87,392.93,6.88,3,proteger: umidade alta (risco de fungos)
2026-01-15 10:00:00,19.5,74.23,0.97,63.72,muda,1,253.46,51.1,241.74,5.82,1,corrigir nitrogenio fora da faixa
2025-08-02 01:00:00,14.7,73.0,0.0,71.1,muda,28,243.8,51.2,106.5,6.45,1,corrigir potassio fora da faixa
2025-04-21 22:00:00,18.1,76.0,10.0,75.1,frutificacao,68,211.3,66.3,284.9,6.36,0,condicoes dentro do ideal
2027-06-25 07:00:00,6.91,80.27,0.0,73.77,frutificacao,68,208.01,61.08,377.86,6.15,3,proteger: temperatura extrema
2032-10-15 17:00:00,32.38,27.12,8.22,52.57,frutificacao,90,172.91,70.68,324.07,5.41,2,irrigar: solo seco
2026-05-08 19:00:00,27.09,41.3,8.86,62.31,muda,1,237.26,46.76,250.37,5.67,0,condicoes dentro do ideal
2027-11-29 07:00:00,18.06,86.19,0.0,75.78,florescimento,56,182.75,60.83,251.52,5.9,0,condicoes dentro do ideal
2025-11-14 07:00:00,17.9,70.0,0.0,68.6,florescimento,52,192.7,52.8,241.4,6.8,0,condicoes dentro do ideal
2025-05-31 06:00:00,13.9,82.0,0.0,74.6,florescimento,37,187.4,58.3,269.9,5.95,0,condicoes dentro do ideal
2025-03-26 19:00:00,24.8,64.0,10.0,75.7,frutificacao,70,196.7,56.8,342.7,6.16,0,condicoes dentro do ideal
2027-09-23 11:00:00,16.94,74.64,0.97,74.21,frutificacao,73,223.85,63.41,300.98,5.84,0,condicoes dentro do ideal
2044-01-01 14:00:00,27.87,50.27,4.9,53.59,frutificacao,79,187.85,75.73,306.11,5.71,2,irrigar: solo seco
2029-12-12 21:00:00,20.75,84.87,10.93,86.46,frutificacao,73,222.8,50.19,376.86,6.33,3,proteger: umidade alta (risco de fungos)
2026-02-26 14:00:00,30.57,40.85,4.93,51.07,frutificacao,82,169.78,71.06,363.73,5.73,2,irrigar: solo seco
2029-11-15 11:00:00,19.83,91.81,2.1,71.29,frutificacao,83,229.49,65.64,258.38,5.06,3,proteger: umidade alta (risco de fungos)
2025-11-24 16:00:00,22.4,59.0,7.0,65.7,muda,18,211.5,57.5,294.7,6.48,0,condicoes dentro do ideal
2026-10-22 21:00:00,16.33,64.98,12.03,82.06,muda,16,238.2,44.35,250.25,5.21,1,corrigir pH fora da faixa ideal
2052-09-29 15:00:00,32.77,22.74,6.16,52.19,florescimento,45,173.27,54.78,304.19,6.21,2,irrigar: solo seco
2045-03-04 18:00:00,32.26,29.88,9.31,53.13,muda,2,228.69,49.45,298.78,5.54,2,irrigar: solo seco
2028-03-28 11:00:00,19.57,88.78,2.03,75.43,frutificacao,73,169.13,55.69,324.75,5.92,3,proteger: umidade alta (risco de fungos)
2025-11-10 20:00:00,19.8,48.0,12.0,71.0,colheita,102,140.0,61.3,433.6,6.22,1,corrigir nitrogenio fora da faixa
2025-06-09 14:00:00,15.0,91.0,4.0,79.1,frutificacao,80,188.7,54.5,337.6,6.09,3,proteger: umidade alta (risco de fungos)
2029-12-16 07:00:00,16.55,86.64,0.0,71.93,florescimento,56,210.77,66.7,251.88,5.85,3,proteger: umidade alta (risco de fungos)
2040-08-09 10:00:00,10.99,83.44,0.0,87.75,florescimento,46,147.4,63.43,311.2,5.78,2,reduzir irrigacao: solo encharcado
2029-01-19 16:00:00,30.0,47.71,6.88,52.44,florescimento,47,193.69,48.6,253.4,5.42,2,irrigar: solo seco
2027-02-06 16:00:00,32.74,34.57,6.96,67.0,muda,19,230.53,62.61,212.5,5.53,0,condicoes dentro do ideal
2025-06-26 00:00:00,12.8,75.0,0.0,73.5,frutificacao,64,196.8,60.6,290.5,6.2,0,condicoes dentro do ideal
2027-08-11 04:00:00,10.6,76.26,0.0,85.34,florescimento,34,198.05,60.42,341.58,6.3,0,condicoes dentro do ideal
2027-04-17 11:00:00,21.0,75.47,2.03,69.32,florescimento,39,166.71,70.45,241.11,6.53,0,condicoes dentro do ideal
2027-09-16 00:00:00,18.44,79.88,0.0,71.0,colheita,106,163.12,41.37,290.51,6.04,0,condicoes dentro do ideal
2030-06-17 10:00:00,12.6,86.26,0.0,71.55,florescimento,31,187.28,75.91,270.7,5.81,3,proteger: umidade alta (risco de fungos)
2026-03-07 22:00:00,24.01,69.7,12.22,64.34,frutificacao,60,189.24,64.17,285.15,6.06,0,condicoes dentro do ideal
2025-03-23 10:00:00,20.1,86.0,1.0,67.9,frutificacao,81,119.4,43.1,357.7,5.21,3,proteger: umidade alta (risco de fungos)
2027-08-31 00:00:00,15.87,76.64,0.0,81.66,florescimento,47,193.59,41.81,190.35,6.69,2,reduzir irrigacao: solo encharcado
2026-02-15 06:00:00,21.03,86.78,0.0,73.68,frutificacao,77,191.35,62.11,339.58,6.03,3,proteger: umidade alta (risco de fungos)
2025-08-22 12:00:00,22.9,55.0,2.0,68.6,colheita,103,124.8,34.8,318.8,6.18,1,corrigir nitrogenio fora da faixa
2026-04-03 19:00:00,21.54,73.54,9.37,67.0,frutificacao,66,163.32,72.31,327.77,5.84,1,corrigir fosforo fora da faixa
2025-06-23 08:00:00,20.7,48.0,0.0,69.6,florescimento,37,154.2,72.3,244.2,5.2,1,corrigir pH fora da faixa ideal
2051-08-30 15:00:00,26.99,26.89,6.1,51.28,colheita,116,178.51,48.76,292.52,5.74,2,irrigar: solo seco
2025-03-24 22:00:00,23.3,76.0,12.0,69.6,muda,24,216.1,48.7,290.6,6.02,0,condicoes dentro do ideal
2029-12-31 08:00:00,18.43,89.32,0.0,68.06,colheita,100,156.69,66.07,371.72,7.14,3,proteger: umidade alta (risco de fungos)
2027-05-26 11:00:00,15.27,92.04,0.98,77.36,colheita,95,145.58,54.33,319.95,5.32,3,proteger: umidade alta (risco de fungos)
2028-08-06 09:00:00,13.3,82.95,0.0,74.86,frutificacao,91,157.68,55.56,320.71,6.68,3,proteger: umidade alta (risco de fungos)
2025-10-21 22:00:00,14.4,67.0,12.0,77.7,frutificacao,84,146.0,52.2,281.5,5.59,1,corrigir nitrogenio fora da faixa
2056-03-01 18:00:00,33.27,28.23,9.19,53.31,muda,2,223.04,48.99,301.11,5.65,2,irrigar: solo seco
2027-04-08 17:00:00,25.28,44.1,7.89,64.11,florescimento,46,166.87,61.41,318.31,5.53,0,condicoes dentro do ideal
2027-06-07 03:00:00,16.16,90.35,0.0,73.5,florescimento,44,164.72,77.97,279.38,5.45,3,proteger: umidade alta (risco de fungos)
2025-11-27 16:00:00,25.8,45.0,8.0,54.6,frutificacao,67,162.8,47.0,337.0,6.37,2,irrigar: solo seco
2042-12-25 14:00:00,29.37,46.57,5.07,52.25,colheita,92,139.79,59.65,339.87,5.36,2,irrigar: solo seco
2026-07-15 22:00:00,16.86,45.39,9.57,75.75,muda,11,218.17,49.94,255.25,6.38,0,condicoes dentro do ideal
2031-07-03 06:00:00,12.6,91.08,0.0,83.95,colheita,90,133.57,47.2,387.95,5.89,3,proteger: umidade alta (risco de fungos)
2025-12-07 22:00:00,23.9,65.0,14.0,65.7,frutificacao,68,195.3,76.7,328.1,6.81,1,corrigir pH fora da faixa ideal
2033-07-12 11:00:00,12.27,81.48,1.02,86.76,frutificacao,73,173.48,45.89,248.22,5.39,2,reduzir irrigacao: solo encharcado
2053-02-16 14:00:00,27.81,50.85,5.0,53.82,colheita,110,134.64,41.46,347.53,5.43,2,irrigar: solo seco
2031-09-09 10:00:00,16.15,65.81,0.97,84.02,colheita,104,154.4,49.65,381.06,5.56,2,reduzir irrigacao: solo encharcado
2025-11-08 08:00:00,19.3,82.0,0.0,73.2,colheita,92,113.6,37.4,345.5,5.51,1,corrigir nitrogenio fora da faixa
2026-03-28 17:00:00,29.9,40.24,7.91,62.03,colheita,117,157.31,33.55,288.43,6.14,0,condicoes dentro do ideal
2025-05-12 13:00:00,17.2,74.0,3.0,74.2,frutificacao,81,127.6,49.2,316.2,5.85,1,corrigir nitrogenio fora da faixa
2030-01-25 06:00:00,21.44,86.6,0.0,68.54,muda,24,211.07,39.38,171.57,6.83,3,proteger: umidade alta (risco de fungos)
2049-12-20 15:00:00,35.06,28.94,7.12,52.99,frutificacao,62,156.47,50.98,352.72,5.94,2,irrigar: solo seco
2025-01-20 22:00:00,28.3,53.0,13.0,72.8,muda,22,206.3,52.7,200.8,5.7,0,condicoes dentro do ideal
2025-06-06 10:00:00,16.9,87.0,0.0,71.4,muda,6,206.2,60.3,175.8,5.97,3,proteger: umidade alta (risco de fungos)
2026-09-15 04:00:00,17.34,74.01,0.0,72.73,frutificacao,76,170.43,52.26,346.04,5.48,0,condicoes dentro do ideal
2025-08-16 20:00:00,17.7,71.0,10.0,71.9,florescimento,37,152.8,53.3,295.4,6.29,0,condicoes dentro do ideal
2026-10-25 00:00:00,18.38,54.68,0.0,73.81,florescimento,52,170.31,54.7,356.41,6.07,0,condicoes dentro do ideal
2026-11-06 08:00:00,17.16,73.76,0.0,66.31,colheita,118,128.9,58.23,288.62,5.32,1,corrigir pH fora da faixa ideal
2025-05-03 17:00:00,25.0,42.0,7.0,59.8,colheita,96,153.8,43.7,378.8,5.36,1,corrigir pH fora da faixa ideal
2026-02-06 17:00:00,31.2,36.93,7.86,54.14,florescimento,57,213.79,65.87,330.26,5.07,2,irrigar: solo seco
2055-11-02 09:00:00,14.43,83.87,0.0,86.42,florescimento,36,200.19,51.21,350.47,5.99,2,reduzir irrigacao: solo encharcado
2037-11-09 19:00:00,28.11,42.11,11.55,54.21,florescimento,58,194.28,63.42,257.54,6.16,2,irrigar: solo seco
2025-10-07 19:00:00,17.2,82.0,10.0,75.6,florescimento,43,169.2,56.1,325.9,6.67,0,condicoes dentro do ideal
2044-08-07 01:00:00,11.25,74.98,0.0,87.77,muda,24,244.57,51.98,205.57,5.55,2,reduzir irrigacao: solo encharcado
2047-12-11 18:00:00,29.96,48.53,9.73,55.83,frutificacao,88,165.7,62.4,381.86,6.4,2,irrigar: solo seco
2025-09-01 05:00:00,16.3,82.0,0.0,80.6,colheita,108,140.6,68.1,316.7,5.74,1,corrigir nitrogenio fora da faixa
2026-03-13 16:00:00,28.24,51.9,7.0,64.15,muda,30,189.15,48.27,189.62,5.91,1,corrigir potassio fora da faixa
2027-07-22 02:00:00,15.19,84.76,0.0,66.25,muda,22,239.54,45.36,159.05,5.7,3,proteger: umidade alta (risco de fungos)
2028-02-02 06:00:00,20.6,90.9,0.0,72.06,florescimento,51,213.81,37.68,220.74,6.65,3,proteger: umidade alta (risco de fungos)
2027-03-22 00:00:00,21.32,75.4,0.0,59.59,colheita,94,199.06,50.07,349.55,6.88,0,condicoes dentro do ideal
2025-08-01 12:00:00,12.6,77.0,2.0,83.4,colheita,96,126.5,36.4,386.9,5.57,1,corrigir nitrogenio fora da faixa
2033-12-21 20:00:00,32.73,27.27,11.95,46.04,muda,7,211.87,32.06,254.52,5.31,2,irrigar: solo seco
2028-03-18 03:00:00,18.91,93.42,0.0,100.0,colheita,109,156.66,55.32,278.06,5.53,3,proteger: umidade alta (risco de fungos)
2027-08-28 13:00:00,20.16,62.77,2.98,66.16,florescimento,52,203.79,54.1,270.84,5.97,0,condicoes dentro do ideal
2030-10-14 03:00:00,17.08,77.04,0.0,86.58,frutificacao,69,172.54,63.06,300.19,5.97,2,reduzir irrigacao: solo encharcado
2041-02-07 01:00:00,22.05,86.22,0.0,94.72,florescimento,51,164.18,50.38,274.8,5.42,2,reduzir irrigacao: solo encharcado
2025-12-10 14:00:00,24.2,51.0,5.0,65.6,florescimento,55,160.5,63.3,286.0,5.56,0,condicoes dentro do ideal
2027-05-08 08:00:00,17.4,88.53,0.0,71.59,colheita,101,154.65,36.08,344.18,6.44,3,proteger: umidade alta (risco de fungos)
2025-12-28 09:00:00,23.2,82.0,0.0,71.3,muda,24,214.9,61.6,247.5,5.96,0,condicoes dentro do ideal
2029-03-11 22:00:00,22.15,88.54,11.25,74.2,colheita,117,192.93,50.01,351.2,5.55,3,proteger: umidade alta (risco de fungos)
2026-08-26 16:00:00,19.69,64.56,6.01,69.01,frutificacao,65,158.64,68.46,346.37,6.21,0,condicoes dentro do ideal
2025-11-29 07:00:00,17.7,84.0,0.0,74.4,florescimento,56,184.8,61.6,247.7,5.88,0,condicoes dentro do ideal
2027-04-30 03:00:00,16.29,80.62,0.0,73.21,frutificacao,77,154.31,65.09,327.48,6.32,0,condicoes dentro do ideal
2025-08-17 06:00:00,15.8,82.0,0.0,73.5,muda,29,216.9,51.3,251.6,5.37,1,corrigir pH fora da faixa ideal
2027-06-06 17:00:00,17.84,75.93,6.93,74.89,frutificacao,81,216.32,49.72,319.64,6.18,0,condicoes dentro do ideal
2025-10-14 18:00:00,25.3,42.0,9.0,61.1,muda,8,216.2,62.8,248.7,5.35,1,corrigir pH fora da faixa ideal
2039-12-07 20:00:00,27.18,41.36,10.88,52.83,frutificacao,83,149.22,59.92,375.71,6.44,2,irrigar: solo seco
2025-02-20 13:00:00,28.6,52.0,4.0,63.7,florescimento,40,168.9,72.7,278.1,6.97,1,corrigir pH fora da faixa ideal
2025-02-27 11:00:00,24.9,65.0,2.0,71.8,colheita,96,129.1,43.8,372.7,5.78,1,corrigir nitrogenio fora da faixa
