data,cidade,polo,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2MDEW,PRECTOTCORR,WS2M,DLI,VPD
2019-12-23,Ibiuna,Sudoeste,-23.6583,-47.2113,22.49,27.96,18.73,86.82,20.07,9.27,19.99,26.62,1.63,42.3639,0.6290591880779264
2019-12-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.77,26.33,18.4,83.92,25.2,11.48,18.66,2.94,2.67,52.46360000000001,0.6208105297390696
2019-12-24,Ibiuna,Sudoeste,-23.6583,-47.2113,22.46,28.06,17.69,79.49,27.06,12.25,18.32,3.61,1.76,55.9825,0.8027427370098579
2019-12-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.21,30.07,17.43,77.7,29.76,13.47,18.45,0.05,2.25,61.557900000000004,1.002531929434121
2019-12-25,Ibiuna,Sudoeste,-23.6583,-47.2113,23.45,30.36,17.12,74.86,30.75,13.92,17.98,0.01,1.67,63.6144,1.0805969010845677
2019-12-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.25,30.02,18.23,79.52,27.51,12.47,18.94,0.16,2.48,56.9879,0.9817996934008733
2019-12-26,Ibiuna,Sudoeste,-23.6583,-47.2113,23.82,31.0,17.94,73.85,31.0,14.03,18.01,0.01,2.03,64.11710000000001,1.2091165321976285
2019-12-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.15,28.85,19.14,80.8,23.36,10.71,19.27,0.13,3.09,48.944700000000005,0.8591912419273116
2019-12-27,Ibiuna,Sudoeste,-23.6583,-47.2113,23.93,31.41,18.11,74.52,27.87,12.64,18.44,0.02,2.63,57.76480000000001,1.2166302363009547
2019-12-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.96,30.64,18.98,77.42,24.77,11.32,19.18,0.06,2.44,51.732400000000005,1.0758016438184077
2019-12-28,Ibiuna,Sudoeste,-23.6583,-47.2113,24.86,32.71,18.46,71.14,27.56,12.47,18.42,0.15,2.19,56.9879,1.417544292465235
2019-12-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.05,30.68,19.27,75.51,23.38,10.64,18.82,0.14,2.66,48.62480000000001,1.1501980538239391
2019-12-29,Ibiuna,Sudoeste,-23.6583,-47.2113,24.99,32.92,18.7,69.39,26.83,12.12,17.95,0.08,2.27,55.3884,1.524601577446243
2019-12-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.99,31.48,18.65,72.39,27.02,12.4,17.75,0.68,2.68,56.668000000000006,1.351580803811574
2019-12-30,Ibiuna,Sudoeste,-23.6583,-47.2113,24.67,32.07,18.57,69.93,27.95,12.85,18.01,0.67,2.08,58.7245,1.391086871946611
2019-12-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.03,32.17,19.55,72.44,26.36,12.16,18.79,3.8,1.88,55.571200000000005,1.3685190819566313
2019-12-31,Ibiuna,Sudoeste,-23.6583,-47.2113,25.98,33.96,19.12,66.7,28.64,13.09,18.14,1.08,1.7,59.8213,1.6784333076347884
2020-01-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.77,32.47,19.77,71.62,27.13,12.61,19.58,5.1,2.02,57.627700000000004,1.3156858302006533
2020-01-01,Ibiuna,Sudoeste,-23.6583,-47.2113,25.85,30.1,20.86,72.58,24.34,11.47,20.09,7.03,1.48,52.4179,1.0152407360485896
2020-01-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.19,26.24,20.71,83.49,12.79,6.35,20.12,15.19,1.55,29.0195,0.5705291092429232
2020-01-02,Ibiuna,Sudoeste,-23.6583,-47.2113,23.18,26.47,20.91,87.99,14.15,6.87,21.0,13.92,1.48,31.3959,0.4776248619336072
2020-01-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.47,24.17,19.64,88.92,17.28,8.29,19.5,9.55,2.75,37.8853,0.3837089394739701
2020-01-03,Ibiuna,Sudoeste,-23.6583,-47.2113,20.94,23.65,18.66,86.52,19.08,9.14,18.52,6.42,3.77,41.769800000000004,0.4040620150369105
2020-01-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.98,23.47,18.65,89.26,14.07,6.91,19.08,8.22,2.68,31.5787,0.31170025910355204
2020-01-04,Ibiuna,Sudoeste,-23.6583,-47.2113,21.76,27.16,18.39,83.34,17.53,8.39,18.61,5.1,2.73,38.3423,0.712551921028548
2020-01-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.14,27.39,17.93,83.36,13.0,6.42,18.97,11.92,1.28,29.3394,0.6580438253628871
2020-01-05,Ibiuna,Sudoeste,-23.6583,-47.2113,22.67,28.28,17.27,79.5,13.87,6.77,18.53,8.83,0.98,30.9389,0.7727820717176241
2020-01-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.0,29.55,19.25,79.74,25.18,11.63,19.91,3.92,2.36,53.149100000000004,0.858048615943948
2020-01-06,Ibiuna,Sudoeste,-23.6583,-47.2113,24.7,30.48,19.45,75.76,25.61,11.81,19.63,4.11,1.87,53.971700000000006,1.0253103843685087
2020-01-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.05,32.05,20.07,71.47,27.62,12.78,19.99,6.85,2.62,58.4046,1.2214952936456291
2020-01-07,Ibiuna,Sudoeste,-23.6583,-47.2113,25.4,31.93,18.95,74.89,26.11,12.16,20.01,7.96,1.85,55.571200000000005,1.123544777472
2020-01-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.0,28.91,21.62,83.2,18.03,8.55,21.75,16.87,2.37,39.0735,0.680189860173511
2020-01-08,Ibiuna,Sudoeste,-23.6583,-47.2113,24.34,27.85,21.7,88.62,18.45,8.77,22.23,25.83,2.14,40.0789,0.4902822620794831
2020-01-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.81,29.42,21.92,85.62,17.02,8.16,22.1,11.72,1.96,37.2912,0.7074109652412766
2020-01-09,Ibiuna,Sudoeste,-23.6583,-47.2113,24.15,27.61,21.31,88.86,15.99,7.73,22.11,13.73,1.32,35.326100000000004,0.4531385947658477
2020-01-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.28,29.05,21.54,83.51,20.64,9.7,22.09,0.92,1.2,44.329,0.635514984947843
2020-01-10,Ibiuna,Sudoeste,-23.6583,-47.2113,24.99,29.69,21.06,83.75,19.29,9.16,21.84,2.97,1.14,41.861200000000004,0.7139366451471294
2020-01-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.1,28.2,22.39,85.02,22.55,10.63,22.3,6.03,2.38,48.579100000000004,0.5731398038605828
2020-01-11,Ibiuna,Sudoeste,-23.6583,-47.2113,25.3,28.63,21.61,82.85,17.43,8.39,22.05,0.33,1.36,38.3423,0.599276073232871
2020-01-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.46,26.29,20.96,90.33,11.06,5.57,21.74,13.83,2.44,25.454900000000002,0.34787873909165246
2020-01-12,Ibiuna,Sudoeste,-23.6583,-47.2113,23.99,27.58,20.47,87.64,15.61,7.58,21.72,19.76,1.92,34.6406,0.4486836424177474
2020-01-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.97,26.23,19.06,88.17,13.1,6.48,19.84,9.92,3.42,29.613600000000005,0.49130121744654387
2020-01-13,Ibiuna,Sudoeste,-23.6583,-47.2113,22.13,27.14,18.82,84.79,15.66,7.62,19.3,5.79,3.12,34.8234,0.6449254018053918
2020-01-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.53,26.36,18.38,83.23,18.43,8.64,18.43,0.25,2.67,39.48480000000001,0.6532742538659626
2020-01-14,Ibiuna,Sudoeste,-23.6583,-47.2113,22.29,28.22,17.37,79.36,21.31,9.95,18.32,0.26,2.36,45.4715,0.8002421188889799
2020-01-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.02,30.34,18.67,80.04,25.02,11.66,20.0,0.02,1.6,53.2862,0.9012568459338688
2020-01-15,Ibiuna,Sudoeste,-23.6583,-47.2113,24.81,30.93,18.59,76.78,26.94,12.51,20.04,0.02,1.2,57.170700000000004,0.9641883769528969
2020-01-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.67,31.38,21.09,79.5,21.89,10.29,21.54,13.57,3.09,47.0253,0.9750420514619171
2020-01-16,Ibiuna,Sudoeste,-23.6583,-47.2113,26.05,31.36,21.21,77.43,21.6,10.13,21.49,21.32,1.73,46.29410000000001,0.9895288335519377
2020-01-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.17,23.54,17.48,88.19,10.36,5.29,18.08,10.37,4.07,24.1753,0.37559583408316843
2020-01-17,Ibiuna,Sudoeste,-23.6583,-47.2113,20.87,25.08,17.0,82.42,15.07,7.36,17.6,3.28,3.56,33.635200000000005,0.5476702793840977
2020-01-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.33,25.11,17.18,85.16,15.54,7.53,17.6,1.06,3.49,34.4121,0.5616217864163868
2020-01-18,Ibiuna,Sudoeste,-23.6583,-47.2113,20.95,26.78,16.36,79.32,20.33,9.53,17.01,0.28,3.19,43.5521,0.7510931806594152
2020-01-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.75,25.63,18.16,87.59,14.26,6.78,18.51,0.9,2.8,30.984600000000004,0.5556185453431204
2020-01-19,Ibiuna,Sudoeste,-23.6583,-47.2113,22.21,28.45,17.76,80.22,19.18,8.81,18.42,0.19,2.57,40.261700000000005,0.8374481397255749
2020-01-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.19,26.83,17.85,85.47,15.71,7.4,18.46,0.84,2.99,33.818000000000005,0.6628216896645069
2020-01-20,Ibiuna,Sudoeste,-23.6583,-47.2113,22.55,29.2,18.23,78.75,21.24,9.73,18.39,0.03,2.71,44.466100000000004,0.9579691988642933
2020-01-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.1,27.13,16.88,81.57,25.13,11.39,17.48,0.25,2.78,52.0523,0.7603691537367616
2020-01-21,Ibiuna,Sudoeste,-23.6583,-47.2113,22.0,28.86,16.48,75.42,26.67,12.1,16.94,0.0,2.37,55.297000000000004,0.9937122791338331
2020-01-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.32,24.57,16.81,85.93,14.56,6.98,17.72,1.37,2.78,31.898600000000005,0.4731004002278585
2020-01-22,Ibiuna,Sudoeste,-23.6583,-47.2113,20.91,26.83,17.31,79.32,10.93,5.43,16.9,0.96,2.76,24.8151,0.8275470693605234
2020-01-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.02,23.16,18.13,88.98,7.26,3.76,18.09,7.01,2.61,17.1832,0.38313274909462836
2020-01-23,Ibiuna,Sudoeste,-23.6583,-47.2113,20.0,23.36,17.83,88.42,6.57,3.5,17.97,5.91,2.53,15.995000000000001,0.3965137977007016
2020-01-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.65,24.85,18.03,85.58,13.93,6.7,17.96,2.08,2.81,30.619000000000003,0.5449311393316862
2020-01-24,Ibiuna,Sudoeste,-23.6583,-47.2113,21.4,27.27,17.26,80.34,18.71,8.62,17.53,1.46,3.33,39.3934,0.792269964831763
2020-01-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.71,26.36,16.91,80.89,24.92,11.25,16.88,0.5,2.16,51.4125,0.757130582914809
2020-01-25,Ibiuna,Sudoeste,-23.6583,-47.2113,21.12,27.92,15.95,75.73,28.52,12.84,16.05,0.21,1.72,58.6788,0.9633215120263354
2020-01-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.81,28.52,14.75,68.89,31.16,13.78,13.24,0.0,1.54,62.9746,1.265546347005437
2020-01-26,Ibiuna,Sudoeste,-23.6583,-47.2113,21.65,30.06,14.42,62.26,30.61,13.78,12.46,0.0,1.72,62.9746,1.5045170397349672
2020-01-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.92,31.6,14.62,70.25,30.66,13.72,15.95,0.0,1.77,62.70040000000001,1.3437221986066745
2020-01-27,Ibiuna,Sudoeste,-23.6583,-47.2113,23.6,32.74,14.02,56.57,30.49,13.84,13.29,0.0,1.13,63.2488,1.7525450439988264
2020-01-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.72,31.77,16.88,73.7,23.99,10.99,17.6,1.76,1.9,50.22430000000001,1.2955372612523512
2020-01-28,Ibiuna,Sudoeste,-23.6583,-47.2113,24.83,33.01,17.5,63.85,26.77,12.28,16.5,2.44,1.28,56.1196,1.6393026403640751
2020-01-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.4,32.38,19.26,75.51,25.53,11.87,20.05,3.02,1.32,54.2459,1.2000336131239036
2020-01-29,Ibiuna,Sudoeste,-23.6583,-47.2113,25.94,32.65,19.29,73.19,23.6,11.05,20.03,4.14,1.48,50.49850000000001,1.2422218696870946
2020-01-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.26,29.72,21.95,78.96,19.52,9.24,21.06,5.43,4.29,42.226800000000004,0.9094535482793691
2020-01-30,Ibiuna,Sudoeste,-23.6583,-47.2113,25.11,29.96,21.53,80.97,16.53,7.91,21.31,5.94,3.12,36.148700000000005,0.8664775307822343
2020-01-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.42,28.55,21.6,80.84,18.5,8.84,20.69,2.98,4.01,40.3988,0.8013753519826556
2020-01-31,Ibiuna,Sudoeste,-23.6583,-47.2113,24.3,28.58,21.33,84.23,17.18,8.27,21.23,6.75,3.06,37.7939,0.7013115305371058
2020-02-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.72,28.26,21.16,85.5,12.3,6.04,20.97,15.31,2.64,27.602800000000002,0.6921161956149842
2020-02-01,Ibiuna,Sudoeste,-23.6583,-47.2113,24.06,28.0,21.46,85.94,12.02,5.86,21.38,9.39,1.52,26.780200000000004,0.6233893887931452
2020-02-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.4,26.08,20.16,89.23,12.79,6.23,20.44,26.56,1.66,28.471100000000003,0.4667220406054087
2020-02-02,Ibiuna,Sudoeste,-23.6583,-47.2113,22.49,26.04,19.71,89.52,10.68,5.31,20.6,32.55,1.33,24.2667,0.4064622819414674
2020-02-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.33,23.7,19.6,91.67,12.0,5.9,19.89,19.11,2.23,26.963000000000005,0.2834000652226649
2020-02-03,Ibiuna,Sudoeste,-23.6583,-47.2113,21.55,24.92,19.14,89.85,12.41,6.11,19.74,30.26,1.83,27.922700000000003,0.38377549825490487
2020-02-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.46,25.83,18.8,88.34,14.6,7.06,19.35,8.1,1.51,32.2642,0.5031309423205523
2020-02-04,Ibiuna,Sudoeste,-23.6583,-47.2113,21.94,26.23,18.95,87.85,15.85,7.61,19.69,7.39,1.44,34.7777,0.5051965680748411
2020-02-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.73,27.2,19.59,86.78,16.23,7.84,20.25,4.56,0.99,35.8288,0.5687754153533815
2020-02-05,Ibiuna,Sudoeste,-23.6583,-47.2113,23.01,27.74,18.91,84.5,16.63,7.99,20.02,5.55,0.8,36.514300000000006,0.612906434084517
2020-02-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.07,27.35,20.43,83.49,15.75,7.6,19.85,7.6,1.73,34.732,0.7035719532906435
2020-02-06,Ibiuna,Sudoeste,-23.6583,-47.2113,23.43,28.29,19.49,84.16,18.61,8.85,20.32,4.63,1.31,40.4445,0.6698463700945569
2020-02-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.74,27.54,19.05,83.8,19.58,9.26,19.57,4.41,1.69,42.318200000000004,0.6652994313595446
2020-02-07,Ibiuna,Sudoeste,-23.6583,-47.2113,22.61,26.37,19.35,82.98,16.3,7.84,19.39,3.0,2.04,35.8288,0.5893202328592215
2020-02-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.41,29.88,19.77,77.98,24.49,11.43,19.8,1.42,1.25,52.2351,0.9500836184430796
2020-02-08,Ibiuna,Sudoeste,-23.6583,-47.2113,23.99,28.6,19.75,79.56,24.26,11.31,19.89,3.05,1.63,51.68670000000001,0.7857674547497746
2020-02-09,Ibiuna,Sudoeste,-23.6583,-47.2113,23.68,28.46,19.77,85.3,20.16,9.57,20.86,15.27,2.98,43.7349,0.6280790723449212
2020-02-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.79,27.96,19.47,80.55,21.43,10.12,20.01,6.75,4.05,46.2484,0.677167399796089
2020-02-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.24,21.87,17.77,91.58,7.23,3.73,18.81,62.61,3.37,17.046100000000003,0.15721014898933605
2020-02-10,Ibiuna,Sudoeste,-23.6583,-47.2113,20.44,23.65,17.48,91.25,9.01,4.58,18.92,81.9,2.38,20.930600000000002,0.2731833762978062
2020-02-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.71,21.93,17.13,89.83,14.68,7.06,16.95,6.84,3.83,32.2642,0.36161319256882374
2020-02-11,Ibiuna,Sudoeste,-23.6583,-47.2113,19.77,25.24,16.84,84.52,14.31,6.94,16.91,2.94,3.43,31.715800000000005,0.639052496216088
2020-02-12,Ibiuna,Sudoeste,-23.6583,-47.2113,19.51,24.48,16.39,84.45,13.56,6.58,16.65,0.59,3.17,30.070600000000002,0.5723611146071597
2020-02-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.8,21.79,16.76,90.06,17.33,8.19,17.08,2.37,3.43,37.4283,0.31179066280784973
2020-02-13,Ibiuna,Sudoeste,-23.6583,-47.2113,20.69,26.62,16.01,84.01,22.17,10.22,17.63,0.54,2.67,46.705400000000004,0.6365779291591291
2020-02-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.77,25.12,18.09,88.33,19.74,9.22,18.63,1.69,3.22,42.135400000000004,0.4859147054991553
2020-02-14,Ibiuna,Sudoeste,-23.6583,-47.2113,21.88,28.17,16.27,82.32,24.94,11.31,18.43,0.47,1.69,51.68670000000001,0.713236929711623
2020-02-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.65,27.6,17.62,85.71,22.93,10.5,18.88,2.12,2.18,47.985,0.6729879156404457
2020-02-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.17,29.72,17.96,81.84,24.6,11.32,19.47,0.45,1.71,51.732400000000005,0.8544419178144924
2020-02-15,Ibiuna,Sudoeste,-23.6583,-47.2113,23.03,29.46,16.91,80.31,25.56,11.75,19.02,0.15,1.39,53.697500000000005,0.8199161247020155
2020-02-16,Ibiuna,Sudoeste,-23.6583,-47.2113,23.96,30.86,17.94,77.57,26.36,12.13,19.13,0.48,1.35,55.43410000000001,1.0412838331639427
2020-02-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.81,30.24,19.07,81.56,20.08,9.35,19.96,1.81,1.45,42.7295,0.9219188765331978
2020-02-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.26,29.55,20.47,82.24,21.58,10.09,20.71,1.23,1.35,46.1113,0.8279286741271195
2020-02-17,Ibiuna,Sudoeste,-23.6583,-47.2113,24.27,29.27,19.21,81.42,24.9,11.59,20.49,1.66,0.99,52.966300000000004,0.7373213793712923
2020-02-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.38,30.5,20.21,78.34,23.88,11.12,20.93,4.76,1.94,50.8184,0.891233246943997
2020-02-18,Ibiuna,Sudoeste,-23.6583,-47.2113,24.39,29.63,19.98,83.24,24.32,11.33,21.11,2.04,1.67,51.7781,0.7407568194286682
2020-02-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.59,30.84,21.28,80.2,21.57,10.12,21.61,3.46,2.47,46.2484,0.9092357858440452
2020-02-19,Ibiuna,Sudoeste,-23.6583,-47.2113,24.84,29.92,19.63,81.37,16.51,7.9,21.16,4.04,1.95,36.103,0.7428935627348223
2020-02-20,Ibiuna,Sudoeste,-23.6583,-47.2113,23.76,27.14,21.33,90.7,19.64,9.28,22.09,17.9,1.6,42.4096,0.40782768815277226
2020-02-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.91,29.17,21.95,84.39,18.27,8.64,21.9,15.18,1.7,39.48480000000001,0.7126826718254189
2020-02-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.4,26.48,19.06,90.46,8.49,4.36,20.69,28.51,2.56,19.925200000000004,0.3917783827579169
2020-02-21,Ibiuna,Sudoeste,-23.6583,-47.2113,23.53,28.27,19.86,86.76,14.93,7.2,21.02,29.49,2.06,32.904,0.588865774920063
2020-02-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.17,21.57,16.49,90.48,8.76,4.42,17.53,4.57,3.68,20.1994,0.22192542951494554
2020-02-22,Ibiuna,Sudoeste,-23.6583,-47.2113,20.12,24.67,15.62,85.12,12.5,6.07,17.39,1.75,3.21,27.739900000000002,0.45418857958977754
2020-02-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.97,23.86,15.6,84.19,16.62,7.82,16.08,0.37,3.02,35.7374,0.5380425504459432
2020-02-23,Ibiuna,Sudoeste,-23.6583,-47.2113,19.11,25.29,14.23,81.35,20.42,9.39,15.59,0.07,2.7,42.9123,0.6515545814904629
2020-02-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.05,26.94,16.13,86.27,15.79,7.5,18.48,7.94,1.96,34.275000000000006,0.5660136409895058
2020-02-24,Ibiuna,Sudoeste,-23.6583,-47.2113,21.67,28.08,15.93,84.01,16.3,7.74,18.63,10.11,1.39,35.3718,0.6566931198032249
2020-02-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.51,28.99,18.9,86.22,19.29,9.07,20.88,16.6,1.74,41.44990000000001,0.6248098023120812
2020-02-25,Ibiuna,Sudoeste,-23.6583,-47.2113,23.57,29.08,19.53,86.35,14.42,6.89,20.95,18.59,1.63,31.4873,0.6682942416490549
2020-02-26,Ibiuna,Sudoeste,-23.6583,-47.2113,23.57,28.08,19.29,89.65,9.16,4.61,21.65,26.22,3.3,21.067700000000002,0.4294683367737684
2020-02-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.72,27.45,20.04,86.93,7.26,3.75,21.29,12.64,4.3,17.137500000000003,0.47066335500150513
2020-02-27,Ibiuna,Sudoeste,-23.6583,-47.2113,19.21,24.1,15.73,84.18,13.88,6.59,16.32,6.84,3.3,30.116300000000003,0.5387336273100296
2020-02-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.95,21.32,16.35,89.23,11.21,5.48,17.07,15.83,3.73,25.043600000000005,0.25148186676107454
2020-02-28,Ibiuna,Sudoeste,-23.6583,-47.2113,19.04,24.66,14.76,85.55,11.38,5.49,16.4,2.28,2.94,25.0893,0.5264143995665025
2020-02-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.01,22.76,16.04,89.39,7.7,3.9,17.15,2.8,3.21,17.823,0.33969923480262065
2020-02-29,Ibiuna,Sudoeste,-23.6583,-47.2113,20.19,25.86,17.06,87.87,14.97,7.06,18.01,3.8,3.27,32.2642,0.5741278919959241
2020-02-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.68,26.4,17.78,90.01,13.75,6.56,18.86,4.57,3.21,29.9792,0.5604044249811868
2020-03-01,Ibiuna,Sudoeste,-23.6583,-47.2113,19.59,24.27,16.94,86.84,16.09,7.6,17.22,3.85,3.75,34.732,0.5165854817472795
2020-03-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.64,23.22,17.92,90.69,14.14,6.77,18.01,4.65,4.43,30.9389,0.3850472809538048
2020-03-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.82,22.75,17.92,92.14,15.78,7.49,18.47,9.23,3.77,34.2293,0.2846537354747469
2020-03-02,Ibiuna,Sudoeste,-23.6583,-47.2113,19.89,24.28,17.43,87.38,19.29,9.06,17.63,7.29,3.41,41.4042,0.49634281217266807
2020-03-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.29,25.31,16.97,87.44,15.68,7.47,17.98,9.64,1.74,34.1379,0.5190014302422434
2020-03-03,Ibiuna,Sudoeste,-23.6583,-47.2113,21.11,26.36,16.94,84.91,16.87,8.0,18.23,3.51,1.16,36.56,0.587980098454111
2020-03-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.22,25.17,17.23,86.79,18.83,8.66,17.74,1.54,1.93,39.5762,0.5525875629926138
2020-03-04,Ibiuna,Sudoeste,-23.6583,-47.2113,20.78,26.37,16.7,82.84,23.8,10.8,17.45,0.55,1.73,49.35600000000001,0.6747472690461283
2020-03-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.14,23.97,15.92,85.31,23.96,10.93,16.44,1.25,2.3,49.9501,0.5237604264492624
2020-03-05,Ibiuna,Sudoeste,-23.6583,-47.2113,19.72,25.73,15.31,82.01,25.11,11.47,16.25,0.58,2.49,52.4179,0.6763950385131181
2020-03-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.67,23.73,15.07,83.25,25.33,11.41,15.53,0.43,2.39,52.1437,0.5600601822765756
2020-03-06,Ibiuna,Sudoeste,-23.6583,-47.2113,18.91,25.43,13.66,80.56,25.98,11.69,15.08,0.13,2.38,53.4233,0.6926000247071327
2020-03-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.13,25.11,14.73,84.79,22.93,10.33,16.25,1.29,2.32,47.2081,0.5847345781043762
2020-03-07,Ibiuna,Sudoeste,-23.6583,-47.2113,19.56,26.47,14.04,80.85,24.74,11.09,15.76,0.03,2.01,50.6813,0.7387653117983393
2020-03-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.81,25.52,15.23,86.72,17.25,8.04,17.34,7.14,2.11,36.742799999999995,0.5191204682754151
2020-03-08,Ibiuna,Sudoeste,-23.6583,-47.2113,19.99,26.05,14.61,84.28,21.58,9.82,16.97,23.3,1.46,44.8774,0.5831435347371252
2020-03-09,Ibiuna,Sudoeste,-23.6583,-47.2113,21.07,27.21,16.1,84.58,24.92,11.36,18.1,2.39,2.01,51.9152,0.6427150024385977
2020-03-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.11,26.63,17.67,87.39,22.94,10.54,18.76,1.97,2.73,48.1678,0.5904059069912289
2020-03-10,Ibiuna,Sudoeste,-23.6583,-47.2113,21.69,28.33,16.04,82.82,24.55,11.26,18.32,0.05,1.91,51.458200000000005,0.7321686152148863
2020-03-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.58,27.43,17.52,86.0,23.89,10.95,18.92,0.23,2.23,50.0415,0.6429449725858394
2020-03-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.61,27.19,17.45,85.09,24.08,10.98,18.75,0.04,2.38,50.1786,0.6361253674848153
2020-03-11,Ibiuna,Sudoeste,-23.6583,-47.2113,21.86,28.35,16.21,82.43,25.01,11.42,18.41,0.01,1.91,52.189400000000006,0.7324323816192839
2020-03-12,Ibiuna,Sudoeste,-23.6583,-47.2113,21.89,28.55,16.68,82.84,25.07,11.43,18.49,0.02,1.85,52.2351,0.7722869544735782
2020-03-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.58,27.23,17.46,85.13,23.48,10.74,18.71,0.01,2.24,49.0818,0.6463867251146826
